id,name,phone,email,website,address,city,state,zip,lat,lng,source,google_place_id,association_member,icar_gold_class,associations,lead_score,email_verified,enrichment_needed,notes,created_at
b89fc65e-181f-4de3-8091-0b4989a12e3c,Ricks Auto Body,(406) 765-2394,null,null,1040 W 1st Ave,Plentywood,MT,59254,48.778957,-104.572887,"[""google""]",ChIJ0SaQv04VIlMRAzL3o-VVPrg,false,false,null,0,false,true,null,2026-02-25 21:16:54.00451+00
08f3a0d5-6e62-4c2b-b150-dc9cebd08ef2,Jones Tire Inc.,(406) 765-2698,null,null,212 Cactus St,Plentywood,MT,59254,48.775440,-104.570493,"[""google""]",ChIJJ6xWlk4VIlMRqC8uaUziJV4,false,false,null,0,false,true,null,2026-02-25 21:17:45.959544+00
cfef75d8-e39e-4cd3-a8f9-119d31665c6a,Dallas Auto Body Repair,(972) 243-4009,null,http://www.dallasautobodyrepair.com/,11055 Harry Hines Blvd A,Dallas,TX,75229,32.884486,-96.887472,"[""google""]",ChIJPco8u3ydToYR9hRpQrSpiKM,false,false,null,0,false,true,null,2026-02-25 22:21:46.585932+00
dfe36f38-79be-4d3b-b627-9d2d671a68bb,Yellowstone Valley Collision Repair LLP,(406) 252-0835,null,null,2203 1st Ave S,Billings,MT,59101,45.783139,-108.496361,"[""google""]",ChIJTy_aMS97SFMRd2oJFV0iQ1g,false,false,null,0,false,true,null,2026-02-25 21:12:21.216849+00
740d2964-cc5b-4430-8934-dc3e9e74267b,Crash Champions Collision Repair Laurel,(406) 633-4258,null,https://crashchampions.com/locations/crash-champions-laurel,309 E Main St,Laurel,MT,59044,45.670342,-108.767897,"[""google""]",ChIJ09PC0GmOSFMRO9CrkrEBCQU,false,false,null,0,false,false,null,2026-02-25 21:12:20.252275+00
94582833-7c67-4cb0-b146-b9d609ec3c81,Hanks Body Shop,(406) 652-1440,mtbildod_leads@lithia.com,https://www.lithiadodgebillings.com/service/body-paint-billings.htm,1845 Lampman Dr,Billings,MT,59102,45.760071,-108.563768,"[""google""]",ChIJ_9pNDjRjSFMR0g63OjFjFDs,false,false,null,0,false,false,null,2026-02-25 21:12:19.923792+00
b2e90db2-605d-4817-8335-3ee018893cfb,Caliber Collision,(406) 998-2190,BillingsWest@CaliberCollision.com,https://www.caliber.com/find-a-location/billings-west?utm_source=google&utm_medium=gbp-profile&utm_campaign=webform-GBPwebsite&utm_content=&utm_term=&utm_id=0966,4130 Kari Ln,Billings,MT,59106,45.753850,-108.622772,"[""google""]",ChIJW2btVix9SFMRbzXq-RCyIGc,false,false,null,0,false,false,null,2026-02-25 21:12:17.214561+00
fa568ead-e0bb-48cd-9d05-58b3df922853,All In -1- Auto Care & Design,(406) 220-1671,null,null,2148 Harnish Blvd,Billings,MT,59101,45.730944,-108.592604,"[""google""]",ChIJ9UM1ABxjSFMRa6t6_IpNsjg,false,false,null,0,false,true,null,2026-02-25 21:12:20.89883+00
e5598808-6154-47e7-88ec-45afe9579821,Wildfire Autobody Inc.,(406) 702-1200,null,https://wildfireautobody.com/,1150 S 29th St W,Billings,MT,59102,45.748474,-108.588083,"[""google""]",ChIJSTZumGBjSFMRHWsIGXk89oY,false,false,null,0,false,false,null,2026-02-25 21:12:21.541816+00
f76072db-0db9-4c32-a901-19e1d9d174cb,Trueline Autobody & Restoration,(406) 894-2277,null,http://www.truelineautobody.com/,1117 S 27th St,Billings,MT,59101,45.770918,-108.491795,"[""google""]",ChIJp5dnhtFkSFMRYLvCsfgwBVw,false,false,null,0,false,false,null,2026-02-25 21:12:31.674693+00
d811b9a5-903e-4a56-8fba-0b53e09405b8,"Beetle's Auto Body, Inc",(406) 248-7600,null,http://www.beetlesautobody.com/,2910 S 51st St W,Billings,MT,59106,45.716854,-108.647138,"[""google""]",ChIJeyhPNUmISFMRMBFzAfQmImc,false,false,null,0,false,false,null,2026-02-25 21:12:22.216133+00
e65d5cb7-a118-403d-90ff-33ddd22d6572,Dent Works,(406) 256-3368,null,http://www.dentworksmt.com/,1420 Central Ave,Billings,MT,59102,45.769462,-108.552122,"[""google""]",ChIJsxWEOLJ8SFMRNFBLVC-Ed9o,false,false,null,0,false,false,null,2026-02-25 21:12:31.354322+00
6e447ff2-a3f1-4543-8f12-08a437ec3e7b,AAM Auto Body,(406) 252-6332,null,null,4432 S Frontage Rd,Billings,MT,59101,45.748949,-108.528215,"[""google""]",ChIJDczC2hFjSFMRZfBXJ7nVvfc,false,false,null,0,false,true,null,2026-02-25 21:12:29.401684+00
470b2b24-e68b-414d-ba80-17d4ed5f620a,Gordy's Frame & Body Shop,(406) 254-2519,null,null,2001 Dover Rd,Billings,MT,59105,45.859627,-108.434188,"[""google""]",ChIJXSeMaHt6SFMRdvwzAqaJhas,false,false,null,0,false,true,null,2026-02-25 21:12:17.568916+00
2568043f-8576-4e7b-ab5b-95d4aa765691,Parker Repair & Radiator Services,(406) 222-3166,null,null,115 M St,Livingston,MT,59047,45.668513,-110.548285,"[""google""]",ChIJ5S4U7797RVMR0XOqRZIDwCo,false,false,null,0,false,true,null,2026-02-25 21:14:38.46525+00
81d0c11d-855c-4df1-a7bd-f4846d0878b3,S&H Auto Repair,(406) 477-7194,null,null,US-212,Forsyth,MT,59327,45.626886,-106.654089,"[""google""]",ChIJqewDtocDN1MR4saSTLyQwVw,false,false,null,0,false,true,null,2026-02-25 21:12:24.00797+00
bbe33528-5483-4457-8058-6eceae451103,Roundup Collision Center,(406) 323-1007,null,null,4526 US-87 S,Roundup,MT,59072,46.399194,-108.545542,"[""google""]",ChIJGadNU9OZR1MRUoOzMROooh4,false,false,null,0,false,true,null,2026-02-25 21:14:26.838664+00
80026fef-7584-471b-bd00-3d3fe308dd26,Im Automotive,(406) 200-7777,null,https://www.imautomotive.com/,5230 Holiday Ave,Billings,MT,59101,45.744905,-108.546113,"[""google""]",ChIJwZKlos57SFMR5r37ywpvEYk,false,false,null,0,false,false,null,2026-02-25 21:12:18.557403+00
0a24a5bf-bb7e-45d2-9f14-488106976134,Monte's Auto Repair,(406) 222-3426,null,null,316 S B St,Livingston,MT,59047,45.659017,-110.556647,"[""google""]",ChIJ6ViTDZp7RVMRiUuvS3JoLkE,false,false,null,0,false,true,null,2026-02-25 21:14:33.312999+00
ec6cf4b5-325e-424b-b725-37109a5e2181,Greens AutoWorx,(406) 323-1007,null,null,4526 US-87,Roundup,MT,59072,46.399413,-108.545764,"[""google""]",ChIJY0g3ID6ZR1MR4YY1UgZHsGU,false,false,null,0,false,true,null,2026-02-25 21:14:27.149467+00
